ID;Ort;f1;f2;f3_1;f3_2;f3_3;f3_4;f3_5;f3_6;f3_7;f3_8;f3_9;f3_10;f3_11;f3_txt_val;f3_txt;f4_1;f4_2;f4_3;f4_4;f4_5;f4_6;f4_7;f4_8;f4_9;f4_10;f4_11;f4_12;f4_13;f4_14;f4_txt_val;f4_txt;f5_1;f5_2;f5_3;f5_4;f5_5;f5_6;f5_7;f5_8;f5_9;f5_10;f5_11;f5_txt_val;f5_txt;f6_1;f6_2;f6_3;f6_4;f6_5;f6_6;f6_7;f6_8;f6_9;f6_txt;f7_txt;f8;f9;f10_1;f10_2;f11_1;f11_2;f11_3;f11_4;f11_5;f11_6;f11_7;f11_8;f11_9;f11_10;f11_txt;f12_1;f12_2;f12_3;f12_4;f12_5;f12_6;f12_7;f12_8;f12_9;f13_1;f13_2;f13_3;f14_txt;f15_1;f15_2;f15_3;f15_4;f15_5;f15_6;f15_7;f15_8;f15_9;f15_10;f15_11;f15_12;f15_13;f15_14;f15_15;f15_16;f15_txt_val;f15_txt;f16_1;f16_2;f16_3;f16_4;f16_5;f16_6;f16_7;f16_8;f16_9;f17;f17_Comment;f18_1;f18_2;f18_3;f18_4;f18_5;f18_6;f18_7;f18_8;f18_9;f19_1;f19_2;f19_3;f19_4;f19_5;f19_6;f19_7;f19_8;f19_9;f19_10;f20;f21;f22;f23_1;f23_2;f23_3;f23_4;f24;f25_1;f25_2;f26
131;2;3;3;2;1;1;1;1;1;1;1;1;2;1; ; ;2;2;2;3;5;5;2;3;1;5;2;2;3;3; ; ;2;2;2;3;3;2;3;2;2;3;3; ; ;2;2;2;2;2;2;8;8;2; ; ;4;4;4;2;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;1;0;0;0;0;0; ;2;2;1;2;3;2;3;3;4;2;3;2;1;1;1;2; ; ;1;1;1;1;1;1;2;2;2;-99; ;3;4;4;2;2;4;3;3;3;1;2;2;5;3;5;2;3;2;4;4;1;1969;5; ; ; ;Sport;D;50321;5
132;2;3;3;2;1;1;1;2;2;1;1;1;1;1; ; ;2;2;2;4;8;3;2;3;2;3;1;1;3;3; ; ;1;1;1;2;2;1;2;2;2;2;1; ; ;1;1;1;2;2;1;0;0;1; ; ;5;4;6;5;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;0;1;0;8;0;0; ;4;4;2;4;4;3;4;4;2;2;2;4;2;1;1;4; ; ;3;3;2;5;5;3;5;5;5;-99; ;5;0;7;3;3;2;3;3;3;5;2;2;4;2;3;3;2;2;5;2;2;1972;5; ; ; ; ;D;50321;5
133;2;6;3;3;1;1;1;1;1;1;1;1;4;1; ; ;5;3;4;5;7;1;1;1;1;5;2;1;3;4; ; ;1;1;3;2;3;1;2;1;1;2;2; ; ;1;2;1;1;2;1;0;0;2; ;Nichts;2;1;2;2;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;8;0;0;Es ist uns das am meisten bekannte;1;3;1;1;4;4;7;4;3;1;3;1;1;1;1;5; ; ;2;2;2;2;2;5;7;5;7;2; ;7;4;7;2;2;4;8;3;6;2;4;1;3;2;1;2;2;1;5;4;1;1969;2,5; ; ; ; ;D;69234;5
134;2;5;3;1;1;1;1;1;1;1;1;1;2;1; ; ;3;2;5;3;5;2;2;3;3;3;1;1;1;3; ; ;1;1;1;2;2;1;1;1;2;2;2; ; ;1;1;2;1;2;1;2;8;1; ;mehr Meeresfrüchte;2;2;2;1;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;6;8;5;langjähriger Konsum;2;1;1;1;2;3;3;0;4;1;1;1;1;1;1;2; ; ;2;1;1;1;1;2;2;2;2;-99; ;4;2;7;2;2;7;2;2;7;3;7;3;2;2;2;1;3;1;4;4;2;0;5;3; ; ; ;D;85000;0
135;2;2;3;1;1;1;1;1;1;1;1;1;8;1; ; ;2;2;0;7;7;7;1;4;1;7;1;2;4;4; ; ;1;1;2;3;3;1;3;4;1;1;3; ; ;1;1;8;8;8;1;8;8;1; ;Absolut gar nichts;3;2;3;2;1;0;0;0;0;0;0;1;1;0; ;0;0;0;0;1;0;0;1;0;0;0;0; ;8;1;1;1;4;7;7;7;7;2;2;4;2;1;1;4; ; ;2;1;1;1;1;3;5;6;6;-99; ;7;7;5;1;2;3;7;4;5;2;3;2;7;5;0;2;2;2;4;3;2;0;4; ; ; ;"Sport; Scrapbooking; Nähen";D;85221;0
136;2;10;3;6;3;2;1;7;7;5;5;7;6;4; ; ;6;5;5;1;2;1;4;1;6;7;1;1;1;2; ; ;1;1;1;1;3;1;2;4;1;4;4; ; ;6;5;7;7;6;4;8;8;6; ;"Abwechslung; Qualität";2;2;1;1;0;0;0;0;0;0;0;1;0;1; ;0;0;0;0;1;0;0;1;0;8;5;0;Gewohnheit;3;2;1;1;2;4;4;3;6;4;4;2;8;8;4;5; ; ;2;1;1;3;2;3;1;1;2;-99; ;7;5;7;6;1;6;1;4;6;7;2;1;3;1;6;2;1;1;7;3;1;1967;5;4;1; ; ;D;45239;6
137;2;1;3;3;1;1;1;2;2;3;3;3;3;3; ; ;2;2;5;1;7;2;1;2;1;3;1;1;1;2; ; ;1;1;2;2;2;1;1;1;1;1;2; ; ;2;1;2;2;2;2;2;2;2; ; ;2;2;2;1;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0; ;1;1;1;1;2;1;0;2;2;1;1;1;1;1;1;5; ; ;1;1;2;2;2;2;4;2;4;-99; ;2;3;6;4;1;2;2;2;3;3;2;2;2;1;0;2;2;2;5;4;2;0;4,5;2,5; ; ; ;CH;0;6
138;2;1;3;2;2;3;2;4;4;3;3;2;4;3; ; ;1;1;4;2;6;2;2;5;1;6;1;1;1;6; ; ;1;1;1;1;4;2;1;1;1;1;5; ; ;3;4;2;3;3;3;4;4;3; ;mehr Fisch;2;1;1;1;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;0;0;1;0;0;0;0;Biosiegel Schweiz;1;1;1;1;1;3;3;3;4;3;4;2;1;1;1;4; ; ;1;1;1;3;1;1;5;5;5;80; ;4;1;7;2;1;6;2;1;6;1;6;1;1;1;1;1;1;1;7;2;1;0;4;2; ; ;"Sport; Politik";CH;5000;6
139;2;3;3;3;1;2;2;3;4;3;2;3;6;4; ; ;2;4;4;3;5;6;1;2;2;6;2;3;3;3; ; ;1;1;3;3;3;1;3;1;1;3;2; ; ;3;2;3;3;8;3;8;8;3; ;große Auswahl aber alles recht scharf - für kleine Kinder, die sonst alles essen? Fast in jedem Essen ist Chili;2;3;4;2;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;1;1;0;5;8;6;Erfahrung mit ansässigen Bauern in BRD;2;2;1;1;3;6;6;3;4;1;1;2;1;1;1;2; ; ;3;1;1;2;2;3;6;6;3;0; ;3;6;4;3;3;4;5;6;2;3;5;2;6;5;6;1;3;2;6;4;2;1972;2; ; ; ;"Sport; Lesen; Kochen; Gesellschaftsspiele";D;61;4
140;2;1;1;1;2;1;1;1;1;3;2;2;3;3; ; ;3;2;5;5;4;4;3;3;1;3;2;2;3;3; ; ;2;2;2;2;2;2;2;2;2;2;2; ; ;2;1;3;2;2;2;2;2;2; ; ;3;2;3;2;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;0;0;1;0;0;0;0; ;2;1;1;1;4;3;3;3;4;4;4;1;1;1;4;4; ; ;3;1;1;1;2;3;5;5;2;-99; ;3;3;7;4;3;4;3;4;3;2;2;2;4;4;4;4;3;2;2;3;0;0;11; ; ; ;"Tauchen; Segeln; Volleyball";D;87766;5
141;2;2;3;2;2;2;1;2;3;3;3;3;4;2; ; ;4;4;4;2;4;6;2;2;1;6;2;1;2;2; ; ;1;2;3;3;2;1;2;1;1;3;3; ; ;2;2;2;2;2;1;8;8;2; ;-;2;2;2;1;0;0;0;0;0;0;0;0;0;1; ;1;0;0;0;1;1;0;1;0;6;5;8;bekannt;2;2;2;2;4;4;4;2;5;2;3;2;2;1;2;4; ; ;1;2;2;3;1;1;3;3;5;-99; ;4;4;7;4;4;5;5;5;6;2;4;1;3;3;5;2;2;2;7;4;1;1963;5; ; ; ;"Tennis; Skifahren; Familie";D;55283;5
142;2;1;3;3;1;1;1;1;1;1;1;1;1;1; ; ;1;1;1;1;1;1;1;5;1;0;1;1;1;1;0;Sauna ein wenig klein;1;1;1;1;1;1;8;8;1;1;8; ; ;1;1;1;1;1;1;8;8;1; ;Nichts;4;4;0;2;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;0;0;0;1;0;8;0;0; ;1;6;1;1;1;1;1;1;1;1;1;1;1;8;1;0; ; ;1;1;1;1;1;1;1;1;1;-99; ;4;4;2;1;0;3;2;0;3;1;3;3;3;3;3;2;1;1;1;3;2;1942;45;40; ; ;Singen;D;68753;1
143;2;12;3;1;1;1;1;1;1;1;1;1;1;1; ; ;2;1;2;3;3;3;1;1;1;3;1;1;1;1; ; ;1;1;1;1;1;1;1;1;1;1;1; ; ;1;1;1;1;1;1;1;1;1; ;-;4;4;3;0;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;0;1;0;8;0;0;Bekanntheit;1;1;1;1;2;2;2;2;2;1;1;2;1;1;1;1; ; ;2;1;1;2;2;2;2;2;1;-99; ;3;1;7;1;2;4;4;2;7;1;3;3;1;1;1;1;2;1;7;2;2;1968; ; ; ; ;Sport;D;65207;0
144;2;4;1;2;1;1;1;2;2;1;1;2;2;2; ; ;1;1;2;3;5;1;1;2;2;4;2;2;3;3; ; ;1;1;2;3;1;1;2;4;2;2;3; ; ;1;1;3;3;2;1;5;5;2; ;-;3;2;3;2;1;0;0;0;0;0;0;1;1;1; ;0;0;0;0;1;1;0;1;0;6;5;8; ;1;1;1;1;3;4;4;2;2;1;1;4;1;1;1;3; ; ;6;1;1;5;1;1;7;3;7;-99; ;2;4;7;4;2;7;4;1;4;1;3;2;7;3;1;1;3;2;7;4;2;1973; ; ; ; ; ;D;63110;0
145;2;1;2;8;1;1;1;1;1;2;1;1;1;1; ; ;2;2;0;2;8;1;4;5;4;4;4;4;4;4; ; ;1;1;1;1;2;1;8;8;1;8;8; ; ;1;1;1;1;2;1;8;8;1; ;Nichts, fast zu üppig und verschwenderisch;3;2;2;2;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;0;0;0;1;0;8;5;0;die anderen kenne ich nicht;2;2;2;2;2;8;2;2;2;2;2;2;2;8;2;2; ; ;1;1;1;2;2;2;8;2;2;2; ;3;2;6;2;2;3;8;3;5;2;2;2;2;3;2;3;2;2;2;1;1;1937;46;43;41;38;"Tennis; Tischtennis"; ;0;1
146;2;1;3;1;1;3;1;1;1;1;1;3;3;1; ; ;3;2;4;4;7;7;2;2;2;2;1;2;2;2; ; ;1;1;1;1;1;1;1;1;1;1;1; ; ;1;1;1;1;1;1;8;8;1; ;./.;3;3;4;1;1;0;0;0;0;0;0;1;1;0; ;0;0;0;0;1;0;0;1;0;8;5;0;Werbung;1;1;1;3;3;5;5;5;1;1;1;3;1;1;1;4; ; ;1;1;1;4;2;2;5;6;6;-99; ;4;4;1;1;2;2;4;3;6;2;1;1;1;1;1;1;1;1;2;1;2;1978;1; ; ; ;"Handball; Musik; Laufen";D;81827;0
147;2;1;3;2;2;2;2;2;2;4;2;8;8;2; ; ;7;7;7;4;7;4;3;3;3;7;2;2;4;2; ; ;2;2;2;2;2;2;3;1;2;2;2; ; ;2;2;2;8;2;2;8;8;2; ; ;3;3;4;3;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;0;0;0;alle gleich;2;2;4;2;4;4;4;4;4;2;2;2;4;4;4;5; ; ;4;2;2;4;4;4;8;4;4;0; ;7;7;4;7;7;4;7;7;1;2;4;2;4;2;4;2;4;2;4;4;1;1968;1; ; ; ;"Joggen; Wandern; Kochen";D;81827;0
148;2;5;3;3;1;1;1;1;3;4;1;3;5;2; ; ;7;2;4;1;1;1;1;1;1;4;1;1;1;1; ; ;1;1;2;2;2;1;1;1;1;2;3; ; ;2;1;2;3;8;2;8;8;1; ;"Nachmittags im Strandrestaurant fehlt ""Babynahrung"" z. B. Apfelmus, Bananen, ein Brei.";3;1;1;1;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;6;8;5;demeter von Kindheit an bekannt, Wiedererkennungswert, Umfeld ausgewählte Biobbauernhöfe (soviel ich weiß), artgerechte Tierhaltung;4;2;1;1;4;1;4;1;3;1;1;3;1;1;1;2; ; ;2;1;1;4;2;1;4;3;2;-99; ;5;1;7;7;1;7;1;1;7;1;5;1;1;4;1;3;2;1;7;4;2;1974;3;1; ; ;"Sport; Lesen";D;70563;5
149;2;4;3;2;1;2;1;1;1;2;2;2;2;2; ; ;3;2;3;4;4;1;2;3;2;3;2;2;2;3; ; ;1;1;2;2;1;1;2;2;1;2;2; ; ;1;2;2;2;1;1;2;2;1; ;./.;2;2;3;2;0;0;0;0;0;0;0;0;1;0; ;0;0;0;0;1;1;0;1;0;8;6;5; ;3;3;2;2;2;2;2;2;2;2;2;2;2;1;1;3; ; ;2;2;3;2;2;3;4;4;4;5; ;3;2;3;3;2;3;3;2;4;2;3;2;3;2;3;3;2;2;4;4;1;1971;3;1; ; ;"Fitness; Surfen";D;70563;4
150;2;1;3;3;3;3;2;5;3;4;3;3;3;4; ; ;1;0;0;2;0;2;1;1;1;3;1;1;2;0; ; ;1;1;1;1;1;1;1;1;2;1;8; ; ;3;4;3;2;8;3;8;8;3; ;"Frisch zubereiteter Fisch; Schnitzel; Fischstäbchen";4;4;3;3;0;0;0;0;0;0;0;0;1;1; ;0;0;0;0;0;0;0;1;0;8;0;0;Bekanntheitsgrad;0;0;1;1;4;3;4;4;4;1;2;4;1;1;1;8; ; ;1;1;2;1;1;1;7;2;3;,5; ;2;1;7;5;1;7;4;2;7;1;7;1;2;2;2;2;2;1;7;2;2;0;15;4;2; ;"Tennis; Laufen; Kinder; Lesen";D;53840;0
151;2;6;2;2;2;1;1;1;2;2;1;2;2;2; ; ;2;2;7;2;5;7;1;7;2;2;2;1;1;2; ; ;1;1;1;1;1;1;1;1;2;1;1; ; ;2;2;2;2;2;2;1;1;1; ; ;2;2;2;2;0;0;0;0;0;0;0;0;0;1; ;0;1;0;0;1;0;0;1;1;8;5;9; ;2;2;2;2;2;3;2;2;8;1;1;1;1;1;2;2; ; ;1;1;1;1;1;1;2;2;1;-99; ;2;2;1;2;1;1;1;2;2;3;3;3;2;2;2;3;2;2;3;1;2;1941;44; ; ; ; ;D;87600;3
152;2;8;1;1;1;2;1;1;1;1;1;1;1;1; ; ;3;1;2;4;7;7;3;2;3;4;1;1;2;4; ; ;1;1;2;3;3;1;8;8;2;8;8; ; ;1;1;1;8;8;1;8;8;1; ;Alles prima - super Auswahl;4;3;3;3;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;8;0;0;Kenne die anderen nicht;4;1;1;1;4;8;8;8;8;1;1;1;8;2;2;4; ; ;1;1;4;8;8;8;8;8;8;-99; ;8;4;7;1;8;8;5;5;1;3;4;1;3;2;1;1;3;2;8;3;2;1968;5; ; ; ;"Malen; Schwimmen";D;46147;2
153;2;3;3;0;1;3;1;4;3;3;1;1;4;1;1;nur deutsche Leute;7;6;6;1;1;2;1;1;1;6;1;1;1;1; ; ;1;1;4;1;2;1;4;2;1;2;1; ; ;3;2;3;1;2;2;2;3;2; ; ;2;2;1;1;0;0;0;0;0;0;0;1;0;0; ;1;0;0;0;1;0;1;1;0;8;5;7;Gewohnheit;4;1;1;2;1;5;7;1;7;1;8;4;8;2;4;8; ; ;1;1;1;1;1;3;6;6;1;10; ;1;1;7;3;1;5;1;1;6;2;3;1;3;2;1;1;1;3;1;4;2;1967;6; ; ; ;"Sport; Reisen; Lesen; Tanzen";RUS;127474;6
154;2;1;3;2;1;1;1;1;2;4;1;8;8;0; ; ;3;3;4;3;7;7;1;1;1;6;1;1;1;1; ; ;1;1;0;2;1;1;1;1;1;1;3; ; ;1;1;2;3;8;1;8;8;1; ; ;2;1;1;1;1;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;6;5;8;Hohe Anforderungskriterien;1;2;1;1;3;8;8;1;7;3;3;1;1;1;3;4; ; ;1;2;2;2;1;1;3;2;0;-99; ;2;1;7;7;1;7;1;5;6;1;3;1;1;1;1;1;3;1;6;4;1;1966;1; ; ; ; ;D;71116;6
155;2;2;3;2;1;1;1;2;3;2;3;2;1;2; ; ;3;3;4;6;6;1;3;3;2;6;1;1;2;5; ; ;2;2;3;3;5;2;3;2;4;3;5; ; ;2;2;2;8;8;2;8;8;3; ; ;2;2;3;1;1;0;0;0;0;0;0;1;0;1;Holiday Check;0;0;0;0;1;1;0;1;0;8;5;6; ;4;4;1;1;3;7;7;7;1;1;4;2;8;2;1;7; ; ;2;1;2;2;2;2;6;6;3;-99; ;6;6;6;2;2;5;3;7;5;6;2;4;4;6;6;2;3;2;6;4;1;1969;4,5;1,5; ; ; ;D;20249;6
156;2;10;3;3;1;1;1;1;1;2;2;2;4;3; ; ;3;2;4;4;6;6;2;2;2;3;2;2;4;2; ; ;2;1;2;3;3;3;3;3;2;2;4; ; ;2;2;2;8;8;2;2;2;2; ; ;4;3;4;2;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;1;0;1;0;8;0;0;Bekannt!;4;2;2;4;4;8;8;4;3;4;4;4;4;8;8;5; ; ;3;2;2;4;4;4;4;4;4;-99; ;3;7;2;2;2;6;5;6;2;4;2;4;4;1;3;1;3;1;8;2;2;1979;1; ; ; ;Reisen;D;0;0
157;2;1;3;2;2;2;1;2;3;2;2;3;2;2; ; ;3;3;3;3;3;3;3;3;2;3;1;2;2;2; ; ;1;1;2;2;1;1;1;1;2;1;4; ; ;2;1;2;2;8;2;8;8;2; ;-;2;1;2;1;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;8;6;5;Image;2;2;2;1;2;4;4;3;2;2;1;2;1;1;1;2; ; ;1;1;1;2;1;3;3;2;2;-99; ;3;2;4;3;2;5;3;2;4;2;4;2;2;3;3;3;2;2;5;4;1;1967;3; ; ; ; ;D;65462;5
158;2;2;3;2;1;1;1;3;3;2;1;3;2;2; ; ;3;3;5;5;3;5;1;2;1;2;2;2;3;4; ; ;1;1;3;3;2;1;2;3;1;2;2; ; ;2;2;2;3;0;2;8;8;2; ;Vieles wiederholt sich allabendlich, obwohl es natürlich trotzdem sehr abwechslungsreich ist.;2;2;3;2;1;0;0;0;0;0;0;1;0;1; ;0;1;0;0;1;1;1;1;0;8;2;5;Sehe es am häufigsten - auch wenn das natürlich nichts aussagt...;3;3;1;1;3;1;1;2;2;1;1;3;1;1;1;4; ; ;3;1;1;3;2;4;5;5;5;-99; ;5;3;3;2;2;3;3;2;5;2;4;2;6;2;3;3;3;2;6;2;2;1968;3; ; ; ; ;D;65462;4
159;2;8;3;2;2;3;1;2;2;1;2;0;0;0; ; ;0;0;0;0;0;0;0;3;2;0;1;1;1;0; ; ;1;1;1;1;1;1;1;1;0;1;1; ; ;2;2;2;0;0;0;0;0;0; ;mehr Fisch;1;1;1;1;1;0;0;0;0;0;0;0;1;0; ;1;1;0;0;1;1;0;1;0;6;5;1;Diese Produkte haben wir selbst getestet.;3;1;1;1;3;2;2;1;3;1;2;3;1;1;1;2; ; ;1;1;1;3;0;3;1;1;1;-99; ;6;2;7;2;2;6;3;0;6;1;4;2;6;1;3;2;1;2;2;3;1;1959; ; ; ; ;"Sport; Garten"; ;0;4
160;2;10;2;3;1;1;1;1;1;3;2;2;3;2; ; ;3;3;3;2;3;5;2;2;0;0;2;2;2;2; ; ;1;2;2;2;3;2;2;1;2;2;2; ; ;2;2;2;2;3;2;3;2;2; ;Nichts!;4;2;2;2;1;0;0;0;0;0;0;1;1;0; ;0;1;0;0;1;1;1;1;0;5;7;6;Gefühl;2;2;1;2;3;3;3;2;3;2;2;2;2;1;2;3; ; ;2;2;2;2;2;3;5;3;4;5; ;2;3;4;2;2;5;3;3;5;4;2;2;3;2;2;2;2;2;2;3;1;1950;30;27; ; ;"Natur; Kultur; Reisen; Berge; Leben genießen";D;85774;4
161;2;0;0;2;2;1;1;2;3;2;2;2;3;2; ; ;2;2;3;2;3;4;3;3;1;2;2;2;2;2; ; ;1;1;2;2;2;2;1;3;1;2;2; ; ;2;1;2;2;2;1;2;2;1; ;Nichts;2;2;2;1;1;0;0;0;0;0;0;1;0;0;Holiday Check;0;0;0;0;1;1;1;1;0;6;8;5;Selbstkontrolle, da Demeter Hof in der Nähe;2;2;1;2;3;2;2;1;2;1;1;2;1;1;1;3; ; ;2;1;1;2;1;3;4;3;4;2; ;2;2;5;2;1;5;3;2;5;2;2;1;3;2;3;1;2;1;4;4;1;1967;5;1; ; ;"Fußball; Autos";D;14055;5
162;2;3;3;2;1;2;2;2;1;1;2;2;4;2; ; ;2;1;2;2;8;8;1;2;1;3;1;2;2;2; ; ;1;1;2;3;3;1;1;1;1;2;2; ; ;1;1;1;8;8;1;8;8;1; ; ;3;2;2;2;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;0;1;0;1;0;8;6;0; ;2;2;2;2;3;3;3;3;4;1;2;2;1;1;1;3; ; ;2;2;2;3;2;4;5;4;0;-99; ;3;3;7;2;2;2;3;2;3;3;2;1;3;3;2;2;2;1;2;3;1;0;1;16; ; ; ;D;0;0
163;2;1;2;3;2;2;1;2;3;3;2;2;2;2; ; ;3;3;2;3;4;2;2;2;2;2;1;1;2;2; ; ;1;1;2;1;1;2;1;2;2;1;4; ; ;2;2;2;2;2;2;8;8;2; ;bestimmte Obstsorten z.B. Ananas, Kiwis --> etwas abwechsungsreicher;2;2;2;1;1;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;5;6;8;"Demeter / Bioland sind meistens in Reformhäusern erhältlich; Obst und Gemüse kommen aus der näheren Umgebung / Region --Y kurze Transportwege.";2;2;2;2;3;3;2;2;8;2;1;2;1;2;1;2; ; ;1;1;2;3;3;2;3;2;3;-99; ;2;3;6;2;2;7;4;5;7;3;2;2;4;2;3;2;2;2;7;4;2;1976; ; ; ; ;"Joggen; Kochen";D;45964;0
164;2;7;3;3;1;2;1;1;2;2;2;2;2;2; ; ;2;2;8;2;8;8;8;8;8;8;2;2;3;1; ; ;2;2;2;2;2;2;1;1;1;1;1; ; ;1;1;1;1;1;1;1;1;1; ; ;4;2;2;2;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;0;0;1;0;8;5;0; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2;2;3;3;2;3;3;3;-99; ;2;3;7;6;2;4;3;3;3;3;2;2;2;2;3;3;3;2;7;4;2;1965;11;5; ; ;Reisen;D;53859;5
165;2;1;3;3;2;2;1;2;2;3;2;3;2;2; ; ;3;2;8;8;8;8;2;2;3;8;2;2;8;8; ; ;2;2;3;3;3;2;5;4;2;5;2; ; ;2;2;8;8;8;2;8;8;2; ; ;2;2;3;2;0;0;0;0;0;0;0;1;1;0; ;0;0;0;0;1;0;0;1;0;5;0;0;Ich kenne persönlich Bioland Bauern;2;2;2;2;3;7;7;3;2;2;2;2;2;3;4;4; ; ;5;1;1;5;2;2;7;4;2;25; ;3;2;5;2;2;3;3;3;5;3;4;3;3;2;3;2;2;2;2;4;1;1973;5;4;,5; ;"Fußball; Boxen; Snowboarden; Lesen";D;67346;6
166;2;6;3;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2;3;2;5;6;4;4;4;4;1;1;4;1; ; ;1;1;1;2;2;1;1;1;1;2;1; ; ;1;1;2;2;1;1;2;1;1; ; ;5;4;6;4;1;0;0;0;0;0;0;1;0;1; ;0;0;0;0;0;1;0;1;0;6;8;0;ehrlich gesagt, keine Ahnung;6;6;2;4;4;3;3; ;4;3;3;6;2;1;6;7; ; ;4;4;3;5;4;4;7;4;4;0; ;2;7;7;2;2;4;6;7;3;3;4;3;2;4;4;2;2;2;7;3;2;0;5; ; ; ; ;D;64521;0
167;2;12;3;2;2;2;1;2;4;4;2;2;3;3; ; ;5;5;7;2;5;2;2;3;2;5;2;2;5;2; ; ;1;1;2;3;3;2;2;3;2;3;2; ; ;2;3;2;8;8;2;8;8;2;Obst oft unreif;"Es fehlt mir nicht; Eine stärkere Betonung des Themas des Abends wäre schön, oft ist das Essen gleich, nur das Motto variiert";4;4;4;4;1;0;0;0;0;0;0;0;1;0; ;0;0;0;0;0;1;0;1;0;6;0;0;"- weil es das erste und das bekannteste ist.; - Grundsätzlich gibt es mehr Bio auf dem Markt, als produziert werden kann, daher mein Misstrauen";0;0;0;0;0;0;0;0;2;1;1;0;1;1;1;3; ; ;1;4;4;4;2;2;4;4;4;0; ;2;2;7;2;2;6;4;8;2;3;3;3;4;3;3;3;3;3;7;4;2;1957;24;22; ; ; ;D;25499;0
168;2;3;3;1;1;4;1;1;2;1;1;1;7;3; ; ;3;3;5;7;4;7;4;1;3;6;3;1;1;2; ; ;2;1;0;2;6;4;4;2;2;2;4; ; ;2;2;2;2;8;2;8;8;2; ; ;2;1;2;1;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;1;1;0;6;5;8;Ich kenne einen Demeter-Hof bzw.dessen;3;1;1;1;3;7;7;2;4;1;1;4;1;1;1;4; ; ;1;1;1;4;1;1;6;4;4;25; ;5;2;4;4;3;6;2;4;7;5;3;5;2;3;4;3;2;4;6;2;2;1966;6;3; ; ;"Lesen; Basteln; Tanzen";D;57234;6
169;2;6;3;2;2;1;1;2;2;1;1;8;3;3; ; ;7;7;4;5;5;1;1;2;1;3;1;2;2;2; ; ;1;1;2;2;5;1;2;1;1;2;3; ; ;3;2;2;2;8;2;8;8;2; ;"Fisch; Meeresfrüchte; mehr Abwechslung";2;2;3;2;0;0;0;0;0;0;0;1;0;1; ;0;0;0;0;1;1;0;1;0;6;5;8;Berichten zufolge gute und strenge Auflagen / Kontrollen;2;2;1;2;3;3;3;2;2;3;5;2;2;2;2;3; ; ;2;1;1;5;3;5;6;6;6;-99; ;5;3;6;5;2;3;2;4;5;3;2;1;3;3;3;2;2;3;8;4;2;1970;2; ; ; ;meine Tochter (jederzeit);D;60389;6
170;2;10;3;2;2;2;1;1;1;1;2;2;3;2; ; ;2;2;3;6;3;3;2;2;2;2;1;2;2;4; ; ;1;1;4;3;1;1;1;1;1;1;3; ; ;2;2;2;8;8;0;8;8;2; ; ;4;3;3;2;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;0;1;0;8;5;6;Nur aufgrund der Markenbekanntheit;3;2;1;1;3;6;6;5;5;1;2;5;1;1;1;5; ; ;2;1;1;2;2;1;7;4;7;0; ;2;7;4;1;1;7;4;3;3;6;2;1;1;1;1;1;4;1;4;3;1;1969;6; ; ; ; ;D;45239;6
171;2;10;2;2;2;1;1;1;2;4;2;2;3;2; ; ;4;3;6;3;4;5;2;2;2;6;1;1;2;2; ; ;1;1;1;1;1;1;1;1;1;1;1; ; ;1;2;2;8;8;2;8;8;2; ; ;4;2;3;3;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;8;6;5; ;2;2;1;2;2;2;3;2;1;2;1;2;2;2;2;4; ; ;3;1;1;3;3;1;8;4;4;-99; ;4;4;7;2;2;7;3;3;3;2;3;2;3;3;3;2;2;2;3;3;2;1954;30;27; ; ;Sport;D;85774;4
